"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",""TIME"",""Value"",""Flag Codes"""
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",9.2341,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",9.066776,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",9.673833,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",10.20582,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",10.83597,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",11.43989,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",12.22175,"
"COL,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",12.53146,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",-0.4777372,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",-0.1871035,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",0.2929401,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",1.671411,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",2.60774,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",2.706758,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",2.832858,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",3.742374,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",4.809241,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",6.038424,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",7.468998,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",7.917407,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",7.447187,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",8.73264,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",11.47688,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",12.99162,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",16.85578,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",19.34144,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",21.51102,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",21.54802,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",22.17385,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",21.75682,"
"LVA,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",21.83672,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",5.723289,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",5.248759,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",4.94789,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",5.257826,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",5.675127,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",6.160896,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",0.4328588,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",0.268714,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",0.6344324,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",0.8165226,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",1.125,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",1.243134,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",1.173077,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",1.617406,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",2.043965,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",2.300289,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",2.238447,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",2.311751,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",2.672158,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",2.995789,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",3.066195,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",3.010958,"
"SAU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",2.928592,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",0.9,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",0.9,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",1.3,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",1.6,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",2,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",1.9,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",2.2,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",3,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",3.4,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",4.1,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",4.9,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",5,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",5.1,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",5.9,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",7.4,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",7.4,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",8.1,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",8.6,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",8.9,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",9.1,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",9.9,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",10.6,"
"EA19,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",10.1,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",38.53198,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",40.65178,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",42.64885,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",46.28015,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",48.84473,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",50.20008,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",51.76617,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",51.42389,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",52.47122,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",52.11165,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",51.18235,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",50.94164,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",50.69016,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",52.31926,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",55.10663,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",58.03801,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",60.67993,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",63.98258,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",71.00246,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",78.51527,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",83.02998,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",88.03568,"
"ARG,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",92.41278,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",0.2979346,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",0.5659329,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",1.636665,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",2.498856,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",3.582963,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",3.626219,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",4.652414,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",5.267991,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",6.321117,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",8.012731,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",9.18936,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",10.56032,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",12.41089,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",14.18541,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",15.72477,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",16.83821,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",18.89857,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",20.9847,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",21.61722,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",22.36287,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",24.11951,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",23.55538,"
"LTU,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",22.89403,"
"CRI,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",0.9594356,"
"CRI,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",0.4140329,"
"CRI,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",0.4724615,"
"CRI,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",1.209612,"
"CRI,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",1.341814,"
"CRI,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",1.90847,"
"CRI,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",1.439553,"
"CRI,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",1.724103,"
"CRI,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",2.085639,"
"CRI,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",2.504197,"
"CRI,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",3.345598,"
"CRI,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",3.299,"
"CRI,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",3.496811,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",2.237627,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",2.487598,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",3.163711,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",3.832168,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",4.356644,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",4.464769,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",4.564926,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",4.470521,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",4.614241,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",5.224842,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",5.85168,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",6.145003,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",6.486118,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",6.801719,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",7.900509,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",8.518237,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",8.855436,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",9.249367,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",9.221274,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",9.205374,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",9.524827,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",9.462834,"
"G-20,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",9.01963,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-01"",1.2,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-02"",1.3,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-03"",1.7,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-04"",2,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-05"",2.3,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-06"",2.2,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-07"",2.5,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-08"",3.2,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-09"",3.6,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-10"",4.4,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-11"",5.2,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2021-12"",5.3,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-01"",5.6,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-02"",6.2,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-03"",7.8,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",8.1,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",8.8,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",9.6,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",9.8,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",10.1,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",10.9,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",11.5,"
"EU27_2020,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",11.1,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-04"",12.8,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-05"",12.8,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-06"",12.8,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-07"",12.8,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-08"",12.8,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-09"",12.8,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-10"",12.8,"
"RUS,""CPI"",""TOT"",""AGRWTH"",""M"",""2022-11"",12.8,"
